path	category	include_in_commit	reason	file_size_bytes	data_or_code	downstream_or_backbone_relevance
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D0_m3a_1_slice_1_anchor_macrostate_4_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	224739	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D0_m3a_1_slice_1_anchor_macrostate_5_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	224769	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D0_m3a_1_slice_2_anchor_macrostate_0_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	230778	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D0_m3a_1_slice_2_anchor_macrostate_1_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	230632	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D0_m3a_1_slice_2_anchor_macrostate_2_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	233397	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D0_m3a_1_slice_2_anchor_macrostate_3_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	233519	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D0_m3a_1_slice_2_anchor_macrostate_4_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	232387	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D0_m3a_1_slice_2_anchor_macrostate_5_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	232366	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D9_m5_1_slice_1_anchor_macrostate_0_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	304390	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D9_m5_1_slice_1_anchor_macrostate_1_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	306088	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D9_m5_1_slice_1_anchor_macrostate_2_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	305726	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D9_m5_1_slice_1_anchor_macrostate_3_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	306681	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D9_m5_1_slice_1_anchor_macrostate_4_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	304003	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D9_m5_1_slice_1_anchor_macrostate_5_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	305965	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D9_m5_2_slice_2_anchor_macrostate_0_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	238665	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D9_m5_2_slice_2_anchor_macrostate_1_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	239830	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D9_m5_2_slice_2_anchor_macrostate_2_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	240179	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D9_m5_2_slice_2_anchor_macrostate_3_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	240669	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D9_m5_2_slice_2_anchor_macrostate_4_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	238643	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/062921_D9_m5_2_slice_2_anchor_macrostate_5_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	240449	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m11_1_slice_2_anchor_macrostate_0_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	159561	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m11_1_slice_2_anchor_macrostate_1_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	159385	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m11_1_slice_2_anchor_macrostate_2_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	160142	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m11_1_slice_2_anchor_macrostate_3_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	160368	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m11_1_slice_2_anchor_macrostate_4_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	160011	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m11_1_slice_2_anchor_macrostate_5_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	160143	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m6_1_slice_1_anchor_macrostate_0_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	156832	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m6_1_slice_1_anchor_macrostate_1_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	156454	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m6_1_slice_1_anchor_macrostate_2_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	156986	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m6_1_slice_1_anchor_macrostate_3_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	157063	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m6_1_slice_1_anchor_macrostate_4_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	156930	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m6_1_slice_1_anchor_macrostate_5_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	157053	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m6_1_slice_2_anchor_macrostate_0_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	149003	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m6_1_slice_2_anchor_macrostate_1_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	148878	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m6_1_slice_2_anchor_macrostate_2_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	149091	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m6_1_slice_2_anchor_macrostate_3_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	149245	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m6_1_slice_2_anchor_macrostate_4_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	148695	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/072523_D35_m6_1_slice_2_anchor_macrostate_5_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	149388	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D0_m6_1_slice_2_anchor_macrostate_0_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	228023	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D0_m6_1_slice_2_anchor_macrostate_1_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	227676	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D0_m6_1_slice_2_anchor_macrostate_2_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	230373	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D0_m6_1_slice_2_anchor_macrostate_3_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	230542	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D0_m6_1_slice_2_anchor_macrostate_4_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	229309	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D0_m6_1_slice_2_anchor_macrostate_5_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	230072	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D21_m1_1_slice_1_anchor_macrostate_0_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	262870	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D21_m1_1_slice_1_anchor_macrostate_1_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	263109	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D21_m1_1_slice_1_anchor_macrostate_2_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	263353	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D21_m1_1_slice_1_anchor_macrostate_3_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	263615	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D21_m1_1_slice_1_anchor_macrostate_4_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	263624	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D21_m1_1_slice_1_anchor_macrostate_5_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	263881	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D21_m1_1_slice_2_anchor_macrostate_0_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	276512	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D21_m1_1_slice_2_anchor_macrostate_1_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	275426	report	downstream-only
reports/planA_k_full_result_visualization_feature_only/figures/anchor_probability_slices/082421_D21_m1_1_slice_2_anchor_macrostate_2_probability.png	report/output	no	downstream-only or out of M0-M2.5 scope	276574	report	downstream-only
